20160601 000000;110.597000;110.614000;110.592000;110.614000;0
20160601 000100;110.615000;110.645000;110.613000;110.645000;0
20160601 000200;110.647000;110.664000;110.639000;110.664000;0
20160601 000300;110.664000;110.767000;110.664000;110.724000;0
20160601 000400;110.727000;110.737000;110.710000;110.711000;0
20160601 000500;110.710000;110.752000;110.710000;110.742000;0
20160601 000600;110.742000;110.742000;110.715000;110.727000;0
20160601 000700;110.726000;110.726000;110.707000;110.712000;0
20160601 000800;110.710000;110.712000;110.681000;110.687000;0
20160601 000900;110.688000;110.701000;110.685000;110.688000;0
20160601 001000;110.689000;110.689000;110.667000;110.676000;0
20160601 001100;110.679000;110.688000;110.668000;110.683000;0
20160601 001200;110.685000;110.696000;110.678000;110.686000;0
20160601 001300;110.685000;110.688000;110.676000;110.676000;0
20160601 001400;110.674000;110.696000;110.674000;110.694000;0
20160601 001500;110.696000;110.697000;110.687000;110.688000;0
20160601 001600;110.686000;110.691000;110.680000;110.691000;0
20160601 001700;110.691000;110.697000;110.684000;110.690000;0
20160601 001800;110.691000;110.700000;110.674000;110.676000;0
20160601 001900;110.677000;110.696000;110.677000;110.693000;0
20160601 002000;110.692000;110.694000;110.680000;110.681000;0
20160601 002100;110.679000;110.679000;110.643000;110.646000;0
20160601 002200;110.644000;110.650000;110.642000;110.646000;0
20160601 002300;110.645000;110.656000;110.644000;110.651000;0
20160601 002400;110.654000;110.654000;110.641000;110.649000;0
20160601 002500;110.650000;110.665000;110.650000;110.660000;0
20160601 002600;110.661000;110.681000;110.661000;110.673000;0
20160601 002700;110.672000;110.685000;110.664000;110.668000;0
20160601 002800;110.667000;110.675000;110.659000;110.665000;0
20160601 002900;110.665000;110.667000;110.652000;110.654000;0
20160601 003000;110.654000;110.665000;110.651000;110.651000;0
20160601 003100;110.652000;110.660000;110.652000;110.657000;0
20160601 003200;110.656000;110.656000;110.633000;110.638000;0
20160601 003300;110.637000;110.637000;110.608000;110.619000;0
20160601 003400;110.618000;110.623000;110.615000;110.615000;0
20160601 003500;110.617000;110.619000;110.596000;110.600000;0
20160601 003600;110.600000;110.600000;110.582000;110.588000;0
20160601 003700;110.589000;110.605000;110.587000;110.603000;0
20160601 003800;110.602000;110.609000;110.585000;110.604000;0
20160601 003900;110.604000;110.604000;110.576000;110.576000;0
20160601 004000;110.575000;110.583000;110.573000;110.573000;0
20160601 004100;110.574000;110.583000;110.574000;110.580000;0
20160601 004200;110.580000;110.585000;110.572000;110.581000;0
20160601 004300;110.581000;110.585000;110.573000;110.585000;0
20160601 004400;110.583000;110.591000;110.578000;110.586000;0
20160601 004500;110.585000;110.588000;110.585000;110.586000;0
20160601 004600;110.585000;110.602000;110.585000;110.601000;0
20160601 004700;110.602000;110.612000;110.599000;110.611000;0
20160601 004800;110.611000;110.611000;110.583000;110.583000;0
20160601 004900;110.585000;110.595000;110.585000;110.595000;0
20160601 005000;110.594000;110.609000;110.594000;110.609000;0
20160601 005100;110.611000;110.620000;110.609000;110.609000;0
20160601 005200;110.613000;110.617000;110.609000;110.611000;0
20160601 005300;110.611000;110.614000;110.608000;110.612000;0
20160601 005400;110.610000;110.610000;110.594000;110.601000;0
20160601 005500;110.603000;110.603000;110.599000;110.599000;0
20160601 005600;110.601000;110.606000;110.600000;110.603000;0
20160601 005700;110.601000;110.603000;110.573000;110.573000;0
