20160201 000000;121.249000;121.249000;121.230000;121.236000;0
20160201 000100;121.236000;121.254000;121.236000;121.252000;0
20160201 000200;121.251000;121.268000;121.251000;121.266000;0
20160201 000300;121.267000;121.271000;121.255000;121.255000;0
20160201 000400;121.255000;121.266000;121.247000;121.266000;0
20160201 000500;121.268000;121.275000;121.262000;121.269000;0
20160201 000600;121.270000;121.273000;121.265000;121.267000;0
20160201 000700;121.264000;121.270000;121.264000;121.265000;0
20160201 000800;121.265000;121.270000;121.252000;121.265000;0
20160201 000900;121.265000;121.283000;121.265000;121.267000;0
20160201 001000;121.267000;121.285000;121.267000;121.283000;0
20160201 001100;121.285000;121.289000;121.280000;121.284000;0
20160201 001200;121.285000;121.305000;121.284000;121.297000;0
20160201 001300;121.300000;121.302000;121.292000;121.297000;0
20160201 001400;121.296000;121.298000;121.290000;121.295000;0
20160201 001500;121.295000;121.296000;121.291000;121.294000;0
20160201 001600;121.294000;121.299000;121.283000;121.285000;0
20160201 001700;121.284000;121.290000;121.256000;121.264000;0
20160201 001800;121.264000;121.278000;121.264000;121.274000;0
20160201 001900;121.274000;121.289000;121.274000;121.277000;0
20160201 002000;121.278000;121.287000;121.277000;121.283000;0
20160201 002100;121.283000;121.305000;121.283000;121.298000;0
20160201 002200;121.296000;121.299000;121.292000;121.295000;0
20160201 002300;121.296000;121.302000;121.290000;121.291000;0
20160201 002400;121.290000;121.309000;121.290000;121.302000;0
20160201 002500;121.302000;121.309000;121.293000;121.301000;0
20160201 002600;121.302000;121.349000;121.302000;121.329000;0
20160201 002700;121.330000;121.360000;121.330000;121.341000;0
20160201 002800;121.341000;121.349000;121.339000;121.343000;0
20160201 002900;121.342000;121.360000;121.339000;121.358000;0
20160201 003000;121.358000;121.361000;121.351000;121.352000;0
20160201 003100;121.353000;121.358000;121.348000;121.352000;0
20160201 003200;121.352000;121.355000;121.348000;121.352000;0
20160201 003300;121.353000;121.354000;121.348000;121.354000;0
20160201 003400;121.352000;121.354000;121.347000;121.347000;0
20160201 003500;121.345000;121.363000;121.341000;121.362000;0
20160201 003600;121.363000;121.368000;121.352000;121.353000;0
20160201 003700;121.352000;121.354000;121.341000;121.346000;0
20160201 003800;121.344000;121.353000;121.340000;121.340000;0
20160201 003900;121.341000;121.366000;121.334000;121.361000;0
20160201 004000;121.361000;121.361000;121.344000;121.359000;0
20160201 004100;121.361000;121.366000;121.360000;121.365000;0
20160201 004200;121.365000;121.365000;121.351000;121.351000;0
20160201 004300;121.350000;121.350000;121.337000;121.345000;0
20160201 004400;121.344000;121.345000;121.341000;121.342000;0
20160201 004500;121.341000;121.343000;121.327000;121.329000;0
20160201 004600;121.329000;121.342000;121.327000;121.334000;0
20160201 004700;121.335000;121.338000;121.326000;121.329000;0
20160201 004800;121.329000;121.329000;121.318000;121.326000;0
20160201 004900;121.326000;121.328000;121.318000;121.318000;0
20160201 005000;121.317000;121.327000;121.317000;121.325000;0
20160201 005100;121.324000;121.334000;121.320000;121.322000;0
20160201 005200;121.324000;121.331000;121.323000;121.330000;0
20160201 005300;121.330000;121.330000;121.322000;121.325000;0
20160201 005400;121.325000;121.333000;121.320000;121.320000;0
20160201 005500;121.319000;121.326000;121.318000;121.319000;0
20160201 005600;121.319000;121.326000;121.304000;121.308000;0
20160201 005700;121.308000;121.342000;121.306000;121.331000;0
20160201 005800;121.330000;121.342000;121.326000;121.326000;0
20160201 005900;121.327000;121.357000;121.326000;121.349000;0
20160201 010000;121.349000;121.349000;121.307000;121.327000;0
20160201 010100;121.327000;121.343000;121.314000;121.314000;0
20160201 010200;121.314000;121.320000;121.311000;121.319000;0
20160201 010300;121.319000;121.328000;121.317000;121.318000;0
20160201 010400;121.317000;121.324000;121.307000;121.309000;0
20160201 010500;121.310000;121.321000;121.308000;121.318000;0
20160201 010600;121.318000;121.323000;121.313000;121.317000;0
