20160501 170000;106.234000;106.255000;106.224000;106.241000;0
20160501 170100;106.238000;106.266000;106.233000;106.256000;0
20160501 170200;106.257000;106.261000;106.254000;106.261000;0
20160501 170300;106.260000;106.262000;106.248000;106.257000;0
20160501 170400;106.257000;106.257000;106.249000;106.255000;0
20160501 170500;106.254000;106.259000;106.244000;106.250000;0
20160501 170600;106.251000;106.251000;106.251000;106.251000;0
20160501 170700;106.251000;106.251000;106.251000;106.251000;0
20160501 170800;106.250000;106.251000;106.249000;106.251000;0
20160501 170900;106.264000;106.274000;106.251000;106.272000;0
20160501 171000;106.272000;106.273000;106.269000;106.269000;0
20160501 171100;106.269000;106.269000;106.260000;106.265000;0
20160501 171200;106.264000;106.272000;106.263000;106.270000;0
20160501 171300;106.268000;106.268000;106.265000;106.268000;0
20160501 171400;106.271000;106.288000;106.271000;106.284000;0
20160501 171500;106.293000;106.294000;106.290000;106.290000;0
20160501 171600;106.290000;106.306000;106.289000;106.306000;0
20160501 171700;106.310000;106.310000;106.266000;106.266000;0
20160501 171800;106.271000;106.271000;106.271000;106.271000;0
20160501 171900;106.272000;106.272000;106.272000;106.272000;0
20160501 172000;106.273000;106.273000;106.272000;106.272000;0
20160501 172100;106.272000;106.275000;106.271000;106.271000;0
20160501 172200;106.271000;106.273000;106.269000;106.269000;0
20160501 172300;106.269000;106.279000;106.267000;106.268000;0
20160501 172600;106.271000;106.271000;106.268000;106.268000;0
20160501 172700;106.272000;106.273000;106.270000;106.270000;0
20160501 172800;106.271000;106.273000;106.271000;106.273000;0
20160501 172900;106.273000;106.273000;106.258000;106.270000;0
20160501 173000;106.269000;106.269000;106.269000;106.269000;0
20160501 173100;106.271000;106.284000;106.271000;106.284000;0
20160501 173200;106.282000;106.288000;106.281000;106.281000;0
20160501 173300;106.283000;106.283000;106.281000;106.281000;0
20160501 173400;106.283000;106.309000;106.279000;106.307000;0
20160501 173500;106.305000;106.339000;106.293000;106.296000;0
20160501 173600;106.292000;106.296000;106.274000;106.280000;0
20160501 173700;106.282000;106.288000;106.269000;106.269000;0
20160501 173800;106.274000;106.284000;106.266000;106.269000;0
20160501 173900;106.266000;106.266000;106.262000;106.264000;0
20160501 174000;106.262000;106.288000;106.262000;106.284000;0
20160501 174100;106.276000;106.290000;106.264000;106.290000;0
20160501 174200;106.291000;106.296000;106.291000;106.296000;0
20160501 174300;106.296000;106.296000;106.283000;106.296000;0
20160501 174400;106.296000;106.296000;106.286000;106.291000;0
20160501 174500;106.291000;106.296000;106.291000;106.296000;0
20160501 174600;106.296000;106.319000;106.296000;106.314000;0
20160501 174700;106.314000;106.314000;106.278000;106.309000;0
20160501 174800;106.314000;106.324000;106.309000;106.314000;0
20160501 174900;106.324000;106.331000;106.309000;106.309000;0
20160501 175000;106.307000;106.324000;106.307000;106.324000;0
20160501 175200;106.324000;106.324000;106.324000;106.324000;0
20160501 175300;106.324000;106.364000;106.324000;106.354000;0
20160501 175400;106.354000;106.354000;106.349000;106.349000;0
20160501 175500;106.349000;106.349000;106.343000;106.349000;0
20160501 175600;106.349000;106.349000;106.349000;106.349000;0
20160501 175700;106.348000;106.353000;106.335000;106.335000;0
20160501 175800;106.335000;106.351000;106.303000;106.343000;0
20160501 175900;106.343000;106.344000;106.294000;106.331000;0
20160501 180000;106.331000;106.420000;106.315000;106.389000;0
20160501 180100;106.389000;106.398000;106.378000;106.395000;0
20160501 180200;106.399000;106.448000;106.391000;106.437000;0
20160501 180300;106.438000;106.506000;106.435000;106.506000;0
20160501 180400;106.504000;106.570000;106.476000;106.535000;0
20160501 180500;106.535000;106.564000;106.525000;106.528000;0
20160501 180600;106.528000;106.547000;106.524000;106.545000;0
20160501 180700;106.547000;106.552000;106.528000;106.534000;0
20160501 180800;106.527000;106.529000;106.486000;106.493000;0
20160501 180900;106.488000;106.491000;106.479000;106.487000;0
20160501 181000;106.488000;106.571000;106.487000;106.571000;0
20160501 181100;106.571000;106.624000;106.570000;106.622000;0
20160501 181200;106.621000;106.641000;106.601000;106.606000;0
20160501 181300;106.605000;106.691000;106.605000;106.685000;0
20160501 181400;106.685000;106.707000;106.674000;106.698000;0
20160501 181500;106.703000;106.703000;106.671000;106.671000;0
20160501 181600;106.671000;106.679000;106.652000;106.652000;0
20160501 181700;106.646000;106.710000;106.627000;106.706000;0
20160501 181800;106.706000;106.714000;106.675000;106.675000;0
20160501 181900;106.675000;106.675000;106.660000;106.660000;0
20160501 182000;106.657000;106.657000;106.644000;106.648000;0
20160501 182100;106.648000;106.659000;106.631000;106.650000;0
20160501 182200;106.649000;106.655000;106.636000;106.637000;0
