20160401 000000;112.302000;112.310000;112.293000;112.297000;0
20160401 000100;112.295000;112.305000;112.292000;112.304000;0
20160401 000200;112.303000;112.309000;112.302000;112.305000;0
20160401 000300;112.307000;112.313000;112.300000;112.301000;0
20160401 000400;112.300000;112.300000;112.274000;112.275000;0
20160401 000500;112.277000;112.282000;112.248000;112.251000;0
20160401 000600;112.249000;112.270000;112.244000;112.264000;0
20160401 000700;112.263000;112.263000;112.250000;112.250000;0
20160401 000800;112.250000;112.271000;112.250000;112.268000;0
20160401 000900;112.266000;112.267000;112.249000;112.250000;0
20160401 001000;112.251000;112.253000;112.248000;112.250000;0
20160401 001100;112.249000;112.250000;112.245000;112.250000;0
20160401 001200;112.250000;112.291000;112.250000;112.289000;0
20160401 001300;112.288000;112.316000;112.288000;112.308000;0
20160401 001400;112.310000;112.310000;112.288000;112.298000;0
20160401 001500;112.296000;112.296000;112.277000;112.287000;0
20160401 001600;112.286000;112.288000;112.276000;112.277000;0
20160401 001700;112.278000;112.279000;112.262000;112.263000;0
20160401 001800;112.263000;112.272000;112.246000;112.265000;0
20160401 001900;112.268000;112.301000;112.268000;112.301000;0
20160401 002000;112.302000;112.307000;112.294000;112.294000;0
20160401 002100;112.294000;112.294000;112.263000;112.279000;0
20160401 002200;112.281000;112.294000;112.278000;112.280000;0
20160401 002300;112.281000;112.294000;112.275000;112.281000;0
20160401 002400;112.284000;112.292000;112.279000;112.279000;0
20160401 002500;112.278000;112.282000;112.274000;112.282000;0
20160401 002600;112.280000;112.280000;112.258000;112.268000;0
20160401 002700;112.270000;112.278000;112.270000;112.278000;0
20160401 002800;112.278000;112.278000;112.266000;112.266000;0
20160401 002900;112.267000;112.269000;112.263000;112.269000;0
20160401 003000;112.270000;112.271000;112.267000;112.267000;0
20160401 003100;112.266000;112.266000;112.256000;112.260000;0
20160401 003200;112.263000;112.265000;112.256000;112.260000;0
20160401 003300;112.261000;112.268000;112.261000;112.268000;0
20160401 003400;112.267000;112.267000;112.254000;112.255000;0
20160401 003500;112.255000;112.255000;112.217000;112.223000;0
20160401 003600;112.225000;112.234000;112.224000;112.234000;0
20160401 003700;112.236000;112.257000;112.236000;112.257000;0
20160401 003800;112.261000;112.267000;112.250000;112.252000;0
20160401 003900;112.251000;112.251000;112.248000;112.249000;0
20160401 004000;112.247000;112.251000;112.207000;112.217000;0
20160401 004100;112.222000;112.234000;112.216000;112.230000;0
20160401 004200;112.230000;112.239000;112.216000;112.217000;0
20160401 004300;112.216000;112.230000;112.216000;112.229000;0
20160401 004400;112.230000;112.235000;112.220000;112.229000;0
20160401 004500;112.228000;112.228000;112.195000;112.196000;0
20160401 004600;112.198000;112.204000;112.182000;112.186000;0
20160401 004700;112.187000;112.204000;112.176000;112.204000;0
20160401 004800;112.207000;112.234000;112.207000;112.230000;0
20160401 004900;112.229000;112.229000;112.201000;112.208000;0
20160401 005000;112.209000;112.218000;112.198000;112.200000;0
20160401 005100;112.202000;112.210000;112.187000;112.197000;0
20160401 005200;112.197000;112.197000;112.186000;112.196000;0
20160401 005300;112.198000;112.204000;112.193000;112.195000;0
20160401 005400;112.195000;112.199000;112.177000;112.182000;0
20160401 005500;112.182000;112.190000;112.182000;112.190000;0
20160401 005600;112.191000;112.197000;112.191000;112.192000;0
