20160901 000000;103.259000;103.269000;103.259000;103.263000;0
20160901 000100;103.263000;103.263000;103.258000;103.262000;0
20160901 000200;103.260000;103.273000;103.259000;103.271000;0
20160901 000300;103.269000;103.272000;103.251000;103.251000;0
20160901 000400;103.250000;103.257000;103.248000;103.257000;0
20160901 000500;103.257000;103.258000;103.255000;103.257000;0
20160901 000600;103.259000;103.264000;103.259000;103.263000;0
20160901 000700;103.264000;103.268000;103.263000;103.266000;0
20160901 000800;103.267000;103.285000;103.267000;103.285000;0
20160901 000900;103.285000;103.304000;103.285000;103.295000;0
20160901 001000;103.294000;103.294000;103.290000;103.293000;0
20160901 001100;103.295000;103.314000;103.295000;103.313000;0
20160901 001200;103.312000;103.313000;103.282000;103.282000;0
20160901 001300;103.284000;103.293000;103.283000;103.286000;0
20160901 001400;103.286000;103.287000;103.270000;103.273000;0
20160901 001500;103.273000;103.274000;103.259000;103.260000;0
20160901 001600;103.259000;103.265000;103.255000;103.257000;0
20160901 001700;103.257000;103.269000;103.257000;103.264000;0
20160901 001800;103.265000;103.265000;103.263000;103.265000;0
20160901 001900;103.266000;103.266000;103.258000;103.263000;0
20160901 002000;103.263000;103.265000;103.263000;103.263000;0
20160901 002100;103.265000;103.280000;103.265000;103.276000;0
20160901 002200;103.275000;103.280000;103.274000;103.280000;0
20160901 002300;103.281000;103.281000;103.279000;103.281000;0
20160901 002400;103.281000;103.284000;103.278000;103.283000;0
20160901 002500;103.284000;103.284000;103.277000;103.277000;0
20160901 002600;103.277000;103.279000;103.275000;103.275000;0
20160901 002700;103.276000;103.280000;103.276000;103.276000;0
20160901 002800;103.276000;103.279000;103.276000;103.277000;0
20160901 002900;103.275000;103.283000;103.274000;103.278000;0
20160901 003000;103.276000;103.276000;103.268000;103.275000;0
20160901 003100;103.274000;103.279000;103.271000;103.278000;0
20160901 003200;103.279000;103.281000;103.272000;103.272000;0
20160901 003300;103.272000;103.274000;103.269000;103.270000;0
20160901 003400;103.270000;103.274000;103.264000;103.273000;0
20160901 003500;103.274000;103.274000;103.273000;103.273000;0
20160901 003600;103.274000;103.285000;103.274000;103.279000;0
20160901 003700;103.280000;103.287000;103.277000;103.285000;0
20160901 003800;103.288000;103.294000;103.288000;103.291000;0
20160901 003900;103.292000;103.293000;103.291000;103.291000;0
20160901 004000;103.294000;103.309000;103.294000;103.300000;0
20160901 004100;103.300000;103.309000;103.300000;103.303000;0
20160901 004200;103.301000;103.312000;103.301000;103.309000;0
20160901 004300;103.311000;103.311000;103.301000;103.301000;0
20160901 004400;103.299000;103.301000;103.299000;103.299000;0
20160901 004500;103.298000;103.298000;103.283000;103.296000;0
20160901 004600;103.294000;103.295000;103.290000;103.292000;0
20160901 004700;103.289000;103.289000;103.282000;103.287000;0
20160901 004800;103.291000;103.295000;103.283000;103.284000;0
20160901 004900;103.282000;103.286000;103.277000;103.286000;0
20160901 005000;103.287000;103.295000;103.287000;103.295000;0
20160901 005100;103.293000;103.294000;103.290000;103.292000;0
20160901 005200;103.290000;103.291000;103.282000;103.287000;0
20160901 005300;103.286000;103.288000;103.277000;103.281000;0
20160901 005400;103.280000;103.284000;103.276000;103.281000;0
20160901 005500;103.283000;103.284000;103.279000;103.280000;0
20160901 005600;103.279000;103.280000;103.274000;103.279000;0
20160901 005700;103.277000;103.277000;103.273000;103.274000;0
20160901 005800;103.272000;103.272000;103.270000;103.270000;0
20160901 005900;103.270000;103.270000;103.259000;103.260000;0
20160901 010000;103.262000;103.272000;103.260000;103.272000;0
20160901 010100;103.272000;103.283000;103.272000;103.279000;0
20160901 010200;103.279000;103.282000;103.271000;103.271000;0
20160901 010300;103.270000;103.280000;103.269000;103.278000;0
20160901 010400;103.279000;103.289000;103.276000;103.289000;0
20160901 010500;103.287000;103.291000;103.284000;103.291000;0
20160901 010600;103.290000;103.291000;103.286000;103.288000;0
20160901 010700;103.288000;103.290000;103.287000;103.288000;0
20160901 010800;103.286000;103.286000;103.271000;103.281000;0
20160901 010900;103.279000;103.279000;103.270000;103.272000;0
20160901 011000;103.270000;103.273000;103.264000;103.264000;0
20160901 011100;103.263000;103.267000;103.252000;103.254000;0
20160901 011200;103.252000;103.258000;103.249000;103.257000;0
20160901 011300;103.260000;103.264000;103.258000;103.264000;0
20160901 011400;103.265000;103.271000;103.256000;103.256000;0
20160901 011500;103.256000;103.265000;103.253000;103.261000;0
20160901 011600;103.262000;103.263000;103.255000;103.255000;0
20160901 011700;103.256000;103.258000;103.246000;103.250000;0
20160901 011800;103.252000;103.257000;103.251000;103.253000;0
20160901 011900;103.252000;103.254000;103.248000;103.249000;0
20160901 012000;103.250000;103.258000;103.250000;103.257000;0
20160901 012100;103.254000;103.275000;103.252000;103.275000;0
20160901 012200;103.275000;103.275000;103.262000;103.262000;0
20160901 012300;103.262000;103.263000;103.255000;103.256000;0
20160901 012400;103.258000;103.261000;103.250000;103.252000;0
