20160701 000000;102.828000;102.845000;102.828000;102.844000;0
20160701 000100;102.845000;102.845000;102.838000;102.844000;0
20160701 000200;102.846000;102.866000;102.846000;102.859000;0
20160701 000300;102.857000;102.865000;102.855000;102.864000;0
20160701 000400;102.864000;102.872000;102.859000;102.870000;0
20160701 000500;102.871000;102.880000;102.871000;102.879000;0
20160701 000600;102.879000;102.880000;102.876000;102.880000;0
20160701 000700;102.881000;102.890000;102.876000;102.876000;0
20160701 000800;102.874000;102.876000;102.861000;102.876000;0
20160701 000900;102.875000;102.875000;102.860000;102.866000;0
20160701 001000;102.868000;102.884000;102.867000;102.882000;0
20160701 001100;102.882000;102.882000;102.863000;102.863000;0
20160701 001200;102.865000;102.876000;102.865000;102.875000;0
20160701 001300;102.873000;102.882000;102.865000;102.879000;0
20160701 001400;102.879000;102.879000;102.872000;102.877000;0
20160701 001500;102.879000;102.884000;102.877000;102.880000;0
20160701 001600;102.881000;102.888000;102.876000;102.883000;0
20160701 001700;102.884000;102.884000;102.877000;102.880000;0
20160701 001800;102.883000;102.885000;102.880000;102.881000;0
20160701 001900;102.881000;102.888000;102.881000;102.888000;0
20160701 002000;102.888000;102.897000;102.888000;102.897000;0
20160701 002100;102.895000;102.895000;102.893000;102.893000;0
20160701 002200;102.895000;102.896000;102.886000;102.888000;0
20160701 002300;102.888000;102.889000;102.886000;102.888000;0
20160701 002400;102.890000;102.894000;102.887000;102.891000;0
20160701 002500;102.891000;102.892000;102.886000;102.886000;0
20160701 002600;102.887000;102.887000;102.887000;102.887000;0
20160701 002700;102.888000;102.890000;102.886000;102.889000;0
20160701 002800;102.890000;102.906000;102.889000;102.903000;0
20160701 002900;102.903000;102.903000;102.888000;102.888000;0
20160701 003000;102.889000;102.921000;102.889000;102.915000;0
20160701 003100;102.916000;102.925000;102.915000;102.921000;0
20160701 003200;102.920000;102.926000;102.916000;102.923000;0
20160701 003300;102.924000;102.925000;102.915000;102.922000;0
20160701 003400;102.921000;102.926000;102.911000;102.911000;0
20160701 003500;102.913000;102.925000;102.906000;102.909000;0
20160701 003600;102.910000;102.916000;102.903000;102.903000;0
20160701 003700;102.903000;102.909000;102.888000;102.907000;0
20160701 003800;102.907000;102.915000;102.904000;102.912000;0
20160701 003900;102.913000;102.918000;102.902000;102.904000;0
20160701 004000;102.903000;102.909000;102.889000;102.891000;0
20160701 004100;102.890000;102.904000;102.890000;102.901000;0
20160701 004200;102.901000;102.911000;102.900000;102.907000;0
20160701 004300;102.908000;102.908000;102.892000;102.898000;0
20160701 004400;102.900000;102.901000;102.894000;102.896000;0
20160701 004500;102.897000;102.910000;102.897000;102.901000;0
20160701 004600;102.899000;102.899000;102.890000;102.891000;0
20160701 004700;102.890000;102.891000;102.880000;102.884000;0
20160701 004800;102.884000;102.901000;102.884000;102.892000;0
